session_id,participant_id,group_id,mode_id,stage_index,subset_id,batch_id,image_id,answer,order_index,elapsed_ms_item,elapsed_ms_global,skipped,item_timeout,ts_server,ts_client,user_agent,ip_hash,started_at,finished_at,total_elapsed_ms
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_146,yes,26,134,5471,0,0,2025-10-27T13:29:04,2025-10-27T13:29:04.205000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_149,yes,27,101,5605,0,0,2025-10-27T13:29:04,2025-10-27T13:29:04.339000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_150,yes,28,135,5772,0,0,2025-10-27T13:29:04,2025-10-27T13:29:04.506000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_152,yes,29,101,5905,0,0,2025-10-27T13:29:04,2025-10-27T13:29:04.639000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_156,yes,30,269,6206,0,0,2025-10-27T13:29:04,2025-10-27T13:29:04.940000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_157,yes,31,134,6372,0,0,2025-10-27T13:29:05,2025-10-27T13:29:05.106000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_159,yes,32,100,6505,0,0,2025-10-27T13:29:05,2025-10-27T13:29:05.239000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_162,yes,33,101,6638,0,0,2025-10-27T13:29:05,2025-10-27T13:29:05.372000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_165,yes,34,134,6804,0,0,2025-10-27T13:29:05,2025-10-27T13:29:05.538000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
369915dc-7220-43ee-a8eb-74c16d51310a,彭23,Group1,multi_stage,0,A,2025A,patient_167,yes,35,100,6938,0,0,2025-10-27T13:29:05,2025-10-27T13:29:05.672000,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/141.0.0.0 Safari/537.36",1bd018b5f121255f21438bd8a8a5471315a06e7b6fcff3fcb7243f491a60d9e2,2025-10-27T13:28:58,2025-10-27T13:29:37.881763,39140
